Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
73	0.15737335	0.03409221	0.29779968	0.10128027	53.39572	1.8018818	0.9267709	5.5288095	-2.3323328	740000	-2.746582e-08	0.61168396	-0.088925116	-0.6032375	10.606032	0.015082794	0.3157	42.0	2781.3688905239105
74	0.16060457	0.036171153	0.3259815	0.09992327	53.272728	1.8065662	0.9220007	5.3862066	-1.8714885	750000	-2.0599366e-08	0.62812364	-0.07888804	-0.5995582	10.622722	0.0153439725	0.2637	34.0	2818.8036036491394
75	0.15850371	0.034166157	0.29779038	0.099572435	54.584698	1.7563614	0.9470822	5.2987156	-2.1925097	760000	-4.577637e-09	0.6307316	-0.080931745	-0.62372917	10.613234	0.015397082	0.2753	35.0	2856.9593477249146
76	0.15679908	0.02987934	0.25902477	0.09598014	56.372883	1.762558	0.9754753	5.8743076	-1.7330273	770000	2.9754638e-08	0.6092938	-0.1020902	-0.5980546	10.605225	0.015073822	0.368	59.0	2897.18914103508
77	0.160256	0.02865414	0.24918458	0.106231496	51.756477	1.800834	0.95345724	5.1613884	-1.8341849	780000	2.746582e-08	0.6369086	-0.08184908	-0.62475044	10.610288	0.015141536	0.2836	36.0	2935.65536570549
78	0.15866105	0.03249475	0.3207018	0.10203704	55.060772	1.8116621	0.9310621	5.131577	-1.805406	790000	-2.89917e-08	0.63559884	-0.101242766	-0.6269403	10.556836	0.01515405	0.3647	61.0	2975.151036500931
79	0.16343854	0.034542616	0.2813226	0.09458598	52.25131	1.8375765	1.0097773	5.4142127	-1.7207196	800000	3.5858154e-08	0.6185739	-0.105020985	-0.6058643	10.554313	0.015243272	0.3791	63.0	3013.7495291233063
80	0.16070043	0.031182384	0.2855911	0.09014531	55.67039	1.8286135	0.9637927	5.917819	-1.7183747	810000	-1.6784668e-08	0.6060665	-0.021158198	-0.5983842	10.582647	0.015848735	0.206	7.0	3049.01455450058
81	0.15883397	0.03125024	0.28065738	0.11045647	56.13483	1.8142163	0.9638157	5.880038	-2.2526443	820000	-1.525879e-08	0.66357285	-0.090436034	-0.65477455	10.55509	0.0153306415	0.3156	46.0	3087.1645171642303
82	0.16583493	0.0333171	0.26183853	0.10404438	51.62694	1.8773953	0.98233485	5.43328	-2.4847713	830000	-5.722046e-09	0.69230926	-0.087770715	-0.68447554	10.570459	0.01519158	0.2907	43.0	3125.773478746414
83	0.16221131	0.030446932	0.2913582	0.10317644	54.152172	1.8221644	0.97251546	5.7164645	-2.2614872	840000	1.2207031e-08	0.6891282	-0.10569894	-0.67870766	10.5261965	0.015147869	0.38	66.0	3165.1910996437073
84	0.16129313	0.03566241	0.27128336	0.09615171	54.371586	1.8277197	0.99528253	5.3233223	-1.7553841	850000	-2.861023e-09	0.6316486	-0.09599403	-0.6251702	10.570732	0.015333261	0.3419	49.0	3203.9718267917633
85	0.16761191	0.03574919	0.30411857	0.107457064	56.35593	1.9109364	0.98194504	5.3708715	-2.3323648	860000	6.866455e-09	0.6459254	-0.09461106	-0.63994837	10.509019	0.015333524	0.334	49.0	3243.926340818405
