Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
51	1.2	0.2	680.4279	174.85823	1279.6263	439.34497	574.62665	49.13454	698.0229	518.3177	132.60527	112.0	255000	234.23843	114.7203	397.2801	-34.82537	234.24057	114.716255	397.0235	-34.10119	235.41798	114.57964	394.16617	-25.350111	-5.101734	4.087922	66.44782	-19.849396	13.651803	13.47549	12.146213	1107.5095517635345
52	1.2	0.2	655.53204	133.8975	1062.4515	434.13397	614.23773	97.8725	827.6402	519.3025	128.07692	117.1	260000	235.46045	114.81444	396.86774	-26.416836	235.46278	114.81285	395.65207	-32.251595	236.67433	114.702156	396.25333	-21.414549	-5.029023	4.093761	44.285767	-16.612415	13.872656	13.625909	12.30741	1130.3598449230194
53	1.2	0.2	629.7193	108.7644	895.00256	437.69733	560.6942	50.16092	632.7021	494.78638	121.268295	110.5	265000	236.42216	115.4978	400.1246	-17.338675	236.4246	115.494995	399.06387	-29.801489	237.63397	115.392494	399.50116	-35.20173	-5.122057	4.0418653	40.70852	-17.196886	13.979515	13.684681	12.344427	1153.1823377609253
54	1.2	0.2	714.5782	201.02536	1297.1809	446.12012	572.4334	127.282684	836.79095	370.39456	138.77777	111.7	270000	237.20128	115.81752	399.0788	-27.28502	237.20349	115.81529	401.36606	-28.936035	238.3973	115.70472	398.79095	-37.529076	-5.1229057	4.06201	37.717644	-16.981407	13.778737	13.513384	11.966452	1176.1647398471832
55	1.2	0.2	708.004	175.20778	1260.1125	464.07547	653.97516	114.43715	895.42645	521.8319	137.69444	121.4	275000	238.10991	116.239265	400.31396	-43.765263	238.11229	116.2366	399.71017	-40.577637	239.30174	116.11151	398.67172	-27.333406	-4.9927073	4.118341	48.725975	-17.674006	13.769061	13.441912	12.067308	1199.1264655590057
56	1.2	0.2	712.2283	164.13527	1104.704	453.69534	726.3578	170.59448	1079.5505	567.5537	136.97223	136.9	280000	239.39507	116.61396	403.13107	-23.100874	239.39769	116.611855	402.44885	-15.406787	240.6283	116.512886	401.09528	-21.597967	-4.9543166	4.077407	44.60144	-17.67981	13.9792385	13.654976	12.063568	1222.1560142040253
57	1.2	0.2	774.3483	149.34485	1137.5996	542.1863	692.98987	86.1412	856.25195	560.13153	149.5	138.1	285000	240.83585	117.52823	405.09177	-59.567924	240.83783	117.52643	403.9987	-18.979298	242.07558	117.42685	403.1156	-26.476162	-4.884588	4.137425	39.3584	-17.237303	14.151621	13.820219	12.179014	1245.9061732292175
58	1.2	0.2	804.7982	212.1745	1319.3926	496.57004	581.7595	107.38012	875.81726	484.38248	155.375	109.0	290000	241.6463	118.47748	409.04413	-22.11332	241.64827	118.474396	408.25046	-26.22113	242.8729	118.40906	406.80667	-29.302246	-4.8041916	4.1718626	44.64532	-17.104223	14.619058	14.345984	12.688472	1269.1094274520874
59	1.2	0.2	746.9704	162.05531	1162.9509	494.01196	637.2067	79.79281	795.9237	511.37262	143.71428	119.9	295000	243.05676	118.964714	409.42145	-45.172817	243.05946	118.96254	408.9743	-22.75355	244.29893	118.90016	408.35828	-29.005943	-4.7184668	4.2580895	54.42253	-17.304619	14.88279	14.615883	12.606479	1292.390972852707
60	1.2	0.2	839.97626	212.44121	1284.8217	502.37448	586.0846	73.4724	747.45496	502.90836	160.7742	112.3	300000	244.93343	119.792206	412.1311	-43.891388	244.93451	119.78952	412.1232	-17.921804	246.2295	119.738045	410.25867	-39.856922	-4.5595875	4.3558793	41.058315	-17.035828	14.92528	14.560064	12.592583	1315.5512754917145
