Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
85	0.17344117	0.03694437	0.29830903	0.11075498	54.81768	1.9627414	1.0539131	5.575202	-2.072541	860000	-1.9836426e-08	0.60916555	-0.0936116	-0.5960288	10.483474	0.015026279	0.3262	48.0	3069.8351032733917
86	0.16409674	0.031593848	0.25688687	0.09711329	58.970413	1.9579588	1.0260651	5.4259915	-1.5336552	870000	3.3569336e-08	0.6072785	-0.01974579	-0.49294668	10.498962	0.018843874	0.271	6.0	3103.589529275894
87	0.16598463	0.03121604	0.32322308	0.10644868	58.517647	1.9158155	1.0458257	5.5148277	-1.4339157	880000	-2.4604798e-08	0.6933332	-0.09297501	-0.6814109	10.527147	0.01517265	0.3273	47.0	3139.681269645691
88	0.17309012	0.034710176	0.28556547	0.11149568	56.40678	1.9992225	0.99360836	5.6599126	-1.8037016	890000	-2.2506715e-08	0.59334326	-0.07574243	-0.56215787	10.514465	0.015262834	0.2688	32.0	3174.9593765735626
89	0.17178391	0.032728035	0.29510722	0.105385795	54.557377	1.9958863	1.0325025	5.826093	-1.4060255	900000	-7.6293943e-10	0.62102985	-0.07831726	-0.60919195	10.494493	0.015261064	0.2733	34.0	3210.589610815048
90	0.17394331	0.036942713	0.3043519	0.11537666	54.835163	2.0269816	0.98259026	5.8513713	-0.9874312	910000	-1.1062622e-08	0.5944561	-0.018087775	-0.57748276	10.485938	0.016190117	0.1995	6.0	3243.9576613903046
91	0.17366491	0.032912444	0.29842398	0.1075876	55.19337	1.9697281	1.0469382	5.5248346	-1.2980285	920000	3.051758e-08	0.6384248	-0.09158167	-0.62443227	10.481514	0.015172256	0.3178	47.0	3279.9044094085693
92	0.17585228	0.038875412	0.3076125	0.103985995	53.83243	2.0024166	1.0425825	5.863125	-1.5753987	930000	1.6784668e-08	0.635654	-0.09953302	-0.61690384	10.460499	0.015077159	0.3626	58.0	3317.3253672122955
93	0.17258108	0.03580959	0.32799232	0.10762363	58.764706	1.9976975	1.0723343	5.63741	-1.3670572	940000	-1.2207031e-08	0.62185717	-0.01925484	-0.6046033	10.471537	0.016307337	0.2636	6.0	3351.25927233696
94	0.16792859	0.03126657	0.30257326	0.1024622	58.02339	2.0164952	1.0196508	5.59764	-1.1926836	950000	4.577637e-09	0.58941704	-0.08958764	-0.5413972	10.457859	0.015116988	0.3118	44.0	3388.0542743206024
95	0.17208637	0.037323445	0.3304161	0.103329614	55.03315	2.0033238	1.0319492	5.8165026	-1.9460382	960000	-4.577637e-09	0.68615276	-0.020283192	-0.6723733	10.4681	0.014629552	0.1832	7.0	3421.0847816467285
96	0.17345154	0.03445666	0.26847994	0.11240037	58.327484	1.955493	1.0245907	5.435609	-1.3253257	970000	2.89917e-08	0.63786507	-0.01797726	-0.62157613	10.46487	0.017760972	0.2157	6.0	3454.50643324852
97	0.17113025	0.03434915	0.28385022	0.10712538	57.46243	2.0251255	1.0457932	6.2066603	-1.686318	980000	2.4223327e-08	0.61918503	-0.08461119	-0.6044625	10.435633	0.01535054	0.2921	40.0	3491.016179561615
98	0.17527236	0.03261295	0.26960298	0.11516776	57.739883	1.9968928	1.036057	5.5439897	-1.9460719	990000	-2.2125244e-08	0.64548624	-0.018214045	-0.6316681	10.458531	0.016299708	0.2223	6.0	3525.16255235672
99	0.18024428	0.039211888	0.29424056	0.1178537	55.698322	2.1053684	1.0684868	5.8213224	-1.5318928	1000000	-3.0517577e-09	0.60944146	-0.020776393	-0.5071503	10.416875	0.014748542	0.2082	7.0	3558.216944217682
100	0.1718403	0.03594065	0.31052592	0.1125791	58.27647	2.02229	1.1128079	5.9292836	-1.2800525	1010000	-4.8828124e-08	0.70989245	-0.08098305	-0.69429356	10.450846	0.015182271	0.2765	37.0	3594.1794817447662
101	0.1778074	0.036991987	0.30293992	0.109067746	58.09884	2.052561	1.0137413	6.8349347	-1.7070316	1020000	5.1879884e-08	0.626945	-0.08411732	-0.60147667	10.436121	0.015336316	0.2879	40.0	3630.2045180797577
102	0.17336555	0.031664804	0.3225969	0.11311953	57.803467	2.0694723	1.0748588	5.7849717	-1.4860486	1030000	-7.629395e-09	0.6139733	-0.0703461	-0.59745324	10.415439	0.015262283	0.235	29.0	3665.344027042389
103	0.17253315	0.031437326	0.27561116	0.10745218	60.036144	2.018889	1.086513	6.0712323	-1.9585447	1040000	0.0	0.61872965	-0.07315076	-0.60682636	10.436305	0.01544461	0.2463	31.0	3700.8910603523254
104	0.17966849	0.03811784	0.33836132	0.10753492	58.794117	2.0539272	1.0855695	5.847364	-1.7615194	1050000	-1.6784668e-08	0.6353786	-0.076987326	-0.620509	10.440691	0.01530502	0.2628	34.0	3736.1934852600098
105	0.17336756	0.03638789	0.33779657	0.10629568	56.101124	2.077524	1.0914024	6.0409904	-1.7094183	1060000	-2.632141e-08	0.6259043	-0.08042657	-0.6128469	10.418694	0.015117939	0.2794	35.0	3772.685764312744
106	0.17398475	0.035124447	0.31845748	0.11312059	59.520958	2.0057836	1.0193856	6.731259	-1.7199926	1070000	3.7384034e-08	0.61829215	-0.09632224	-0.5964642	10.405406	0.0152627565	0.3299	54.0	3809.4519424438477
107	0.17675655	0.033094708	0.29317227	0.11119771	57.41379	2.0728815	1.1076425	6.116521	-2.067936	1080000	-7.6293943e-10	0.6006383	-0.02304504	-0.58641744	10.3755865	0.014545084	0.1944	8.0	3842.8312137126923
108	0.17984404	0.036357548	0.29751697	0.10217342	55.67039	2.077339	1.0889858	5.8387027	-1.7065227	1090000	3.8146972e-08	0.61327034	-0.08054905	-0.5370555	10.410428	0.015170059	0.2726	37.0	3878.2609028816223
109	0.17777395	0.034505036	0.30028817	0.1138597	56.88	2.064712	1.1062487	5.9977794	-1.5404727	1100000	4.5776368e-08	0.7237492	-0.07341848	-0.70780003	10.4078455	0.015031274	0.2451	31.0	3914.3882234096527
110	0.17467467	0.030188642	0.28017986	0.117533125	57.860466	2.039236	1.0732529	5.87689	-1.232747	1110000	-3.051758e-08	0.58683354	-0.09648565	-0.554147	10.385679	0.015267299	0.3486	55.0	3951.89288520813
111	0.17713329	0.036223512	0.3179334	0.110628426	58.623528	2.0737789	1.0828216	7.4485407	-1.5025433	1120000	5.722046e-09	0.6821213	-0.091111176	-0.6663873	10.367716	0.015148859	0.3182	48.0	3988.2096617221832
112	0.17903732	0.03649905	0.2845992	0.11095066	59.706585	2.1479347	1.0991596	5.8247066	-1.3440509	1130000	6.1035155e-09	0.6824958	-0.08181536	-0.66516376	10.38108	0.015342361	0.2823	38.0	4024.1487522125244
113	0.17680782	0.037174717	0.31392604	0.109028354	58.380116	2.0869567	1.1316649	5.7827644	-1.8975607	1140000	-6.1035155e-09	0.65560573	-0.02146895	-0.6053228	10.436841	0.01575364	0.2223	7.0	4056.9104945659637
114	0.18222311	0.03703134	0.2810669	0.11346524	59.568863	2.1122093	1.1275811	6.023356	-1.7703208	1150000	-4.119873e-08	0.7431628	-0.0758403	-0.7285535	10.3236065	0.015641226	0.2686	34.0	4091.594609975815
