Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
97	0.24229184	0.09036823	0.46532398	0.082737476	23.408047	2.309704	1.4774308	5.294161	-2.179646	401408	2.9802322e-08	1.1857307	-0.07375745	-1.007268	10.846287	0.015853388	0.29418945	21.0	1210.8562569618225
98	0.24285299	0.087128356	0.40838295	0.0875433	25.04908	2.1503966	1.4404287	5.3163643	-3.4380045	405504	0.0	1.2969017	-0.0863332	-1.1356833	10.847479	0.015315946	0.3046875	27.0	1223.2643427848816
99	0.2381999	0.09038185	0.3940647	0.07942825	24.183432	2.379359	1.406573	5.3019476	-2.5160465	409600	-8.1490725e-09	1.2948191	-0.056815013	-1.1187178	10.913226	0.016357308	0.2446289	14.0	1235.282612323761
100	0.23406982	0.08357173	0.39462662	0.08441514	24.238094	2.5013916	1.4687558	5.303175	-3.0537071	413696	-4.5634806e-08	1.3160301	-0.054307193	-1.1280394	10.950969	0.01626571	0.21533203	13.0	1247.6964044570923
101	0.23803754	0.08503798	0.38994983	0.08096515	23.272728	2.0196853	1.4483697	5.326177	-2.7446542	417792	-1.5366822e-08	1.1874027	-0.05924671	-0.80420333	10.833026	0.015972676	0.25976562	16.0	1259.7248809337616
102	0.23741871	0.083405204	0.3779263	0.079473905	24.81212	1.7157149	1.4865855	5.3200417	-3.8223581	421888	1.1175871e-08	1.3640673	-0.12944369	-1.2305653	10.856785	0.015128256	0.5187988	79.0	1273.3080925941467
103	0.23946103	0.0876873	0.4131037	0.08483046	24.208334	2.2701335	1.4138452	5.326997	-2.9729748	425984	-1.3271347e-08	1.068929	-0.058501184	-0.93880534	10.874899	0.015499642	0.25195312	14.0	1285.380541563034
104	0.24262162	0.08646127	0.39310604	0.07658826	24.596386	2.2754698	1.3695385	5.34355	-2.1578875	430080	5.5879354e-09	1.0053856	-0.061418407	-0.86034966	10.934664	0.016000386	0.2758789	16.0	1297.5505125522614
105	0.25267038	0.086157344	0.3835187	0.07984814	24.71515	2.575422	1.469092	5.3589773	-3.0258007	434176	3.3527613e-08	1.2184029	-0.05409603	-1.0537218	10.922518	0.016034735	0.25390625	13.0	1309.504333972931
106	0.2388232	0.08391376	0.39114055	0.08724681	23.865498	2.150707	1.455042	5.362228	-2.8519635	438272	-1.3271347e-08	1.1785765	-0.10818094	-1.0124849	10.885891	0.015159275	0.40283203	41.0	1322.2509636878967
107	0.22319809	0.08493303	0.39912564	0.08498377	25.525	2.0009923	1.4296197	5.3587775	-2.5814595	442368	-2.3283064e-08	1.2657408	-0.07433065	-1.0645725	10.919463	0.01558566	0.28393555	20.0	1334.4388258457184
108	0.24276577	0.08663247	0.39020434	0.08277005	24.743902	2.1029625	1.3433757	5.3744245	-2.4048238	446464	4.2491592e-09	1.1314139	-0.03627161	-0.9808872	10.921938	0.0157237	0.22216797	8.0	1346.4153089523315
