Epoch	EntIndex	EntCoeff	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossQ1	LossQ2	LossV	Time
48	1.2	0.2	771.8228	259.8169	1688.9014	464.97614	562.4983	102.38273	857.4172	488.18958	148.54546	105.2	240000	234.96452	113.33658	391.80893	-24.678413	234.96451	113.340485	392.10794	-16.656982	236.15837	113.08238	392.48508	-20.232203	-4.7931414	4.4568343	39.10757	-16.92189	12.183418	11.721142	11.286468	1192.991760969162
49	1.2	0.2	737.0258	187.51964	1145.4661	363.0066	585.4299	141.22276	810.8151	389.93317	143.74286	115.6	245000	236.66335	114.18298	393.53745	-27.284422	236.66298	114.1869	392.27158	-33.37062	237.89925	113.95177	392.76175	-14.674662	-4.590404	4.5287027	39.810303	-17.701017	12.357749	11.890628	11.233475	1219.0564126968384
50	1.2	0.2	706.0745	142.90018	1047.1682	430.4082	649.2919	63.481438	742.1845	539.53534	136.41667	121.4	250000	238.08244	114.7202	396.31296	-29.876905	238.08263	114.725624	395.742	-36.873016	239.29372	114.47813	393.46194	-17.631704	-4.5467467	4.4927335	37.161766	-17.471596	12.473393	11.843736	11.23179	1244.8585269451141
51	1.2	0.2	722.0948	204.2095	1288.716	441.56824	592.961	41.20817	652.675	526.7254	137.64865	108.6	255000	239.75905	115.75612	399.46744	-19.321165	239.7596	115.75947	397.4758	-21.423977	240.99583	115.529915	397.8086	-16.031174	-4.379188	4.5653377	48.311623	-20.213379	12.505013	12.022519	11.300667	1271.1904137134552
52	1.2	0.2	782.79425	225.0398	1591.2017	511.2351	549.61774	41.495872	619.10333	495.47922	150.78787	102.6	260000	240.91391	116.70453	400.47272	-42.75983	240.91328	116.709656	400.6516	-21.718544	242.1409	116.48173	400.2639	-14.698022	-4.3675942	4.584347	41.594563	-17.403954	12.985329	12.417878	11.787765	1297.405475139618
53	1.2	0.2	778.9607	180.67056	1257.2329	429.12506	594.0005	72.27991	781.97186	509.28653	150.87878	110.4	265000	242.43843	117.105995	403.9596	-19.759062	242.43835	117.10998	404.3243	-16.021688	243.69086	116.89599	403.08456	-21.693634	-4.236458	4.685045	36.119877	-16.877964	13.072116	12.55941	11.726839	1323.244942188263
54	1.2	0.2	790.22015	268.91068	1665.0988	428.99686	563.4286	71.838486	656.2585	448.28598	154.84848	105.6	270000	243.9837	117.84884	404.56342	-31.15834	243.98367	117.85252	404.00253	-35.33089	245.24469	117.644196	402.83105	-17.927431	-4.2378063	4.6125903	39.497807	-16.735182	13.051798	12.574909	11.604561	1349.809363603592
55	1.2	0.2	903.9767	318.8338	2093.9468	477.07385	561.00854	55.063408	646.6421	473.60275	177.67857	107.6	275000	245.23892	118.81456	407.35004	-24.289904	245.23853	118.81891	409.78198	-23.60337	246.48615	118.61197	408.7883	-35.437714	-4.238567	4.6097374	50.79495	-18.537586	13.348449	12.801798	11.921684	1376.0196979045868
56	1.2	0.2	838.1374	237.10593	1408.1318	456.48682	812.29456	184.8794	1160.7516	619.67377	164.83333	161.7	280000	247.41437	119.76331	411.5661	-21.071112	247.41542	119.767845	412.68146	-21.042486	248.67256	119.584854	412.1861	-21.874044	-4.0867386	4.682544	59.862083	-19.288372	13.911382	13.264693	12.202594	1402.4591977596283
57	1.2	0.2	895.35486	327.19385	1649.7374	404.4208	688.8449	77.97291	802.9319	532.33777	177.14285	129.3	285000	249.00763	120.26503	411.5366	-23.561285	249.00702	120.26981	411.14066	-34.511982	250.25829	120.07139	409.9892	-19.3437	-4.0893745	4.709362	40.26662	-17.249876	14.161321	13.664915	12.534907	1428.7780404090881
