Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
81	0.23375823	0.029031076	0.29313886	0.14747012	17.033333	1.1922748	1.0340806	4.381815	0.08552854	335872	4.1676685e-08	0.0014603105	-0.019894373	-0.0012271234	10.963415	0.019500365	0.20532227	8.0	1514.4221215248108
82	0.23568343	0.030477714	0.29271594	0.14587176	17.338984	1.2268975	1.060398	4.4362907	0.09069728	339968	-4.656613e-09	0.0040576314	-0.049451664	-0.0030567516	10.917633	0.0022109933	0.2861328	127.0	1535.4573421478271
83	0.23352827	0.032051582	0.28946054	0.13949032	17.977974	1.2228532	1.0562531	4.4673824	0.057302684	344064	1.7695129e-08	0.0050679324	-0.01771041	-0.0046723206	10.931852	0.015688155	0.15771484	9.0	1554.1281955242157
84	0.23179588	0.03090755	0.2860081	0.14108707	17.616379	1.1979312	1.0373989	4.543752	0.0919612	348160	2.9802322e-08	0.001097036	-0.019167615	-0.00079055823	10.894959	0.019571902	0.20019531	7.0	1572.4180853366852
85	0.23504665	0.030688182	0.29189402	0.1422923	17.714285	1.2275934	1.0614663	4.4981356	0.09228274	352256	-1.4901161e-08	0.00090206374	-0.07224974	-0.0006389951	10.882237	0.015064618	0.30932617	95.0	1592.25785779953
86	0.23450927	0.031329192	0.29542226	0.14118618	17.786957	1.2251256	1.0507387	4.5715027	0.09181216	356352	3.0267984e-09	0.0037845285	-0.04547438	-0.0033987975	10.880527	0.0075889267	0.27612305	127.0	1612.7436587810516
87	0.23235439	0.028906189	0.2904325	0.14206693	17.347458	1.2056981	1.0492531	4.6521397	0.10239866	360448	9.313226e-10	0.0034816256	-0.020511996	-0.0024768026	10.868593	0.01591307	0.20581055	10.0	1631.1748280525208
88	0.23496835	0.029416217	0.29869044	0.14286792	17.662338	1.2198642	1.062661	4.5363684	0.019833565	364544	2.4214387e-08	0.0015832076	-0.020650966	-0.0013277726	10.827538	0.020306587	0.27539062	7.0	1649.8162665367126
89	0.23526335	0.02905884	0.29348388	0.14103119	17.540773	1.2197369	1.0605941	4.5156245	0.08664003	368640	-1.8044375e-08	0.00077847333	-0.020791193	-0.00054658786	10.830721	0.015991943	0.25634766	8.0	1668.05863904953
90	0.23516442	0.028800659	0.2983213	0.14117174	17.47436	1.2221308	1.0522329	4.5679607	0.08755474	372736	-1.839362e-08	0.0019878207	-0.023760201	-0.0016738479	10.855568	0.017485766	0.24194336	9.0	1686.229255914688
